id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0
4675,my-MM,Burmese,google ရဲ့လက်ရှိ စတော့စျေးနှုန်း ကဘယ်လောက်လဲ,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,63.0,61.0,8.0,14.0,15.0,61.0,21,40,15,74,63,32,63,16,12
4681,my-MM,Burmese,ငါ့ဂေါက်ရိုက်ကစားနည်းက မိုးရွာ လိမ့်မလား,78,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,68.0,61.0,7.0,17.0,15.0,61.0,25,36,17,78,59,32,58,17,14
4687,my-MM,Burmese,ရန်ကုန် ရာသီဥတုဘယ်လိုလဲ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,39.0,36.0,5.0,10.0,10.0,36.0,15,27,9,45,38,18,36,11,7
4693,my-MM,Burmese,မနက်ငါးနာရီ အတွက် နှိုးစက်ထားပေးပါ,66,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,59.0,52.0,7.0,14.0,15.0,52.0,19,35,13,66,47,28,51,14,11
4694,my-MM,Burmese,ညတစ်ဆယ်နာရီ မှာ နှိုးစက် သတ်မှတ်ပါ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,53.0,52.0,9.0,14.0,14.0,52.0,19,37,13,65,51,27,53,13,10
4696,my-MM,Burmese,မနက်ဖြန် ရာသီဥတုက ဘယ်လိုလဲ,50,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,43.0,41.0,7.0,13.0,13.0,41.0,18,30,13,50,43,21,42,12,10
4697,my-MM,Burmese,မနက်ဖြန် သာယာမှာလား,37,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,33.0,29.0,5.0,10.0,10.0,29.0,12,20,8,37,28,16,29,9,7
4705,my-MM,Burmese,ဒီနေ့ ငါ့ပတ်ဝန်းကျင်မှာ မိုးလေဝသ ခန့်မှန်းချက် ဘယ်လိုလဲ,106,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,89.0,90.0,11.0,18.0,18.0,90.0,30,57,21,106,96,45,83,20,15
4723,my-MM,Burmese,ငါ့ရဲ့မတူညီတဲ့နှိုးစက်ကိုစာရင်းပြုစုပါ,76,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,3.0,15.0,72.0,63.0,3.0,15.0,17.0,63.0,23,40,14,76,61,32,54,18,13
4728,my-MM,Burmese,စတော့ဈေးကွက် ​ပေါ်ကသတင်းများအားလုံးအတွက် အသိပေးချက် ဖွင့်,109,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,6.0,19.0,98.0,85.0,9.0,19.0,17.0,85.0,31,54,18,109,83,45,84,21,15
4729,my-MM,Burmese,ရှယ်ယာဈေးကွက် ရဲ့ နောက်ဆုံးပေါ် သတင်းတွေကို ငါ့ကို သတိပေးပါ,113,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,8.0,18.0,100.0,91.0,13.0,18.0,16.0,91.0,34,63,19,113,88,47,86,17,15
4730,my-MM,Burmese,ငါ့ရဲ့ သီချင်း ကိုဖွင့်ပါ,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,42.0,43.0,7.0,9.0,9.0,43.0,14,27,10,48,48,21,36,9,7
4741,my-MM,Burmese,နောက်ဆုံးသတင်းက ဘာလဲဆိုတာ ငါ့ကိုပြောပြပေးပါ,84,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,78.0,67.0,7.0,14.0,13.0,67.0,24,43,14,84,62,35,62,12,12
4745,my-MM,Burmese,ငါ nerd ဟာသ တစ်ခု လိုချင်တယ်,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,8.0,12.0,37.0,37.0,12.0,12.0,11.0,37.0,15,25,12,44,40,20,44,9,9
4752,my-MM,Burmese,ဒီနေ့ အတို ဝတ်လို့ရမလား,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,40.0,37.0,7.0,11.0,8.0,37.0,12,21,9,44,38,17,35,11,8
4775,my-MM,Burmese,ရယ်စရာ ကောင်းတဲ့ ဟာသတစ်ခုကို ပြောပြနိုင်မလား,85,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,6.0,17.0,74.0,67.0,9.0,17.0,13.0,67.0,21,40,15,85,57,33,66,14,12
4778,my-MM,Burmese,နောက်ဆုံးသီချင်း ထပ်လုပ်ပါ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,42.0,41.0,5.0,9.0,8.0,41.0,11,27,8,51,43,22,38,8,6
4779,my-MM,Burmese,ဇွန်နှစ်ဆယ့်ခုနစ် ကဘယ်ရက်သတ္တပတ်နေ့လဲ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,4.0,18.0,59.0,60.0,5.0,18.0,17.0,60.0,23,43,18,73,64,31,59,18,16
4786,my-MM,Burmese,ငါ နွေးနွေး‌ထွေးထွေး နေဖို့လိုလား,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,5.0,18.0,61.0,55.0,9.0,18.0,11.0,55.0,22,35,15,63,56,30,45,15,15
4791,my-MM,Burmese,ဒီ​နေ့ ကဘာ နေ့လဲ,29,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,27.0,27.0,9.0,10.0,8.0,27.0,10,20,9,29,31,16,25,7,6
4796,my-MM,Burmese,အိပ်ခန်း မီးများ ပိတ်ပါ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,36.0,36.0,7.0,10.0,9.0,36.0,11,24,8,44,32,19,34,10,7
4810,my-MM,Burmese,စံတော်ချိန်ပြောင်းပါ,40,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,3.0,8.0,34.0,33.0,3.0,8.0,8.0,33.0,10,18,6,40,29,15,27,8,5
4814,my-MM,Burmese,တစ်ခြားမြို့ မှာဘယ်အချိန်လဲ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,46.0,45.0,5.0,9.0,9.0,45.0,16,28,9,53,46,21,39,10,7
4822,my-MM,Burmese,နေဝင်ချိန်ကဘယ်အချိန်လဲ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,3.0,9.0,36.0,39.0,3.0,9.0,9.0,39.0,15,26,9,44,41,18,34,9,7
4823,my-MM,Burmese,ဆယ်ရက် ခန့်မှန်းချက်,39,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,30.0,31.0,5.0,9.0,8.0,31.0,10,20,7,39,35,15,31,11,5
4827,my-MM,Burmese,မီးအလင်းရောင် ကို အစိမ်း ရောင် ချိန်းလို့ရမလား,88,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,76.0,72.0,11.0,18.0,16.0,72.0,24,38,17,88,61,32,68,17,14
4835,my-MM,Burmese,ငါ့ကို မြန်မာ့အလင်း သတင်းတွေ ပြပါ,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,6.0,13.0,54.0,53.0,9.0,13.0,10.0,53.0,17,32,11,63,46,25,50,10,10
4836,my-MM,Burmese,သတင်း တစ်ခုခုများ ရှိလား,46,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,40.0,35.0,7.0,9.0,7.0,35.0,13,21,8,46,35,18,36,8,6
4840,my-MM,Burmese,စိုင်းထီးဆိုင် ရဲ့ ရေဒီယိုကမာရွတ် နားထောင်မယ်,87,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,6.0,17.0,77.0,71.0,9.0,17.0,17.0,71.0,24,48,17,87,68,32,66,19,15
4850,my-MM,Burmese,နှိုးစက်ကို အခုကစပြီးငါးမိနစ် ခန့် ထားပါ,77,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,70.0,63.0,9.0,18.0,17.0,63.0,23,38,17,77,57,33,60,19,13
4853,my-MM,Burmese,ငါ့ရဲ့ နှိုးစက် ထားပေးပါ,46,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,43.0,39.0,7.0,12.0,10.0,39.0,14,25,11,46,39,21,34,10,8
4867,my-MM,Burmese,ငါ့ကို ကြက်ဥကြော် မှာဖို့ ထွန်းကျော် ကို ဖုန်းဆက်လိုက်ပါ,107,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,8.0,20.0,90.0,82.0,13.0,20.0,18.0,82.0,27,53,22,107,83,42,80,17,16
4872,my-MM,Burmese,လက်ရှိ အပူချိန် ဘယ်လောက်ရှိလဲ,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,47.0,49.0,7.0,11.0,10.0,49.0,16,29,10,56,52,23,44,9,8
4892,my-MM,Burmese,သီချင်း အချို့ ဖွင့်လိုက်ပါ,52,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,44.0,45.0,7.0,10.0,9.0,45.0,13,24,9,52,50,21,39,7,6
4899,my-MM,Burmese,ဒီစာသားအကြောင်းကိုမင်းသိလား,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,50.0,41.0,3.0,10.0,9.0,41.0,13,24,8,54,34,18,38,11,8
4900,my-MM,Burmese,ဒီဟာ ကိုဘယ်သူဆိုခဲ့တာလဲ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,42.0,38.0,5.0,10.0,10.0,38.0,12,29,10,45,48,19,34,11,8
4908,my-MM,Burmese,ခပ်မိုက်မိုက် ဟာသ အချို့ ဖွင့်ပေးပါ,67,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,57.0,56.0,9.0,16.0,15.0,56.0,20,31,15,67,54,29,52,16,12
4911,my-MM,Burmese,ငါ့ကိုဟာသ​ပြောပြပါ,35,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,35.0,31.0,5.0,10.0,7.0,31.0,12,19,8,35,27,15,26,8,7
4939,my-MM,Burmese,မီးရောင်တွေ ကို ပိတ်မယ်,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,37.0,35.0,7.0,9.0,9.0,35.0,10,23,8,44,30,17,34,9,7
4941,my-MM,Burmese,လေမုန်တိုင်း သီတင်းတွေကိုငါ့ကိုအသစ်ပြင်ပေးပါ,87,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,76.0,70.0,5.0,15.0,15.0,70.0,24,42,15,87,57,32,64,17,13
4942,my-MM,Burmese,ဒီနေ့ စတော့ဈေးကွက် ရဲ့နောက်ဆုံးရသတင်းတွေငါ့ကိုပို့ပေးပါ,108,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,5.0,19.0,101.0,89.0,7.0,19.0,18.0,89.0,29,57,18,108,86,44,78,19,17
4967,my-MM,Burmese,မနေ့ညက ထီပေါက်ဂဏန်းတွေ ကဘာတွေလဲ,60,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,54.0,51.0,7.0,17.0,17.0,51.0,18,36,16,60,56,29,48,17,15
4971,my-MM,Burmese,မောင်ဘရဲ့ အိပ်ယာဝင် နှိုးစက်ကို ဖျက်ပါ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,61.0,60.0,9.0,18.0,15.0,60.0,21,40,16,73,57,29,57,17,12
4979,my-MM,Burmese,ကျေးဇူးပြု၍ ငါ့ကို တိုးတိုးပြောပါ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,6.0,13.0,63.0,52.0,7.0,13.0,10.0,52.0,19,33,15,65,48,28,45,10,9
5004,my-MM,Burmese,ဥ​ရောပ စံ​တော်ချိန်ကဘယ်​လောက်လဲ,58,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,4.0,17.0,50.0,48.0,11.0,17.0,14.0,48.0,21,32,15,58,50,25,48,11,10
5015,my-MM,Burmese,ငါတို့ ပြည်နယ် မှ ရွေးကောက်ပွဲမြင်ကွင်း အကြောင်းနောက်ဆုံးရသီတင်းတွေကိုငါ့ကိုပြောပြပါ။,167,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,23.0,8.0,23.0,148.0,136.0,11.0,23.0,24.0,136.0,43,83,23,167,120,61,122,22,19
5021,my-MM,Burmese,ငါ r. and b. ကြိုက်တယ်,28,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,9.0,11.0,24.0,22.0,12.0,11.0,11.0,22.0,12,18,10,28,22,14,36,11,8
5025,my-MM,Burmese,ငါတို့ကို အနီရောင် ပြပါ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,41.0,38.0,7.0,10.0,9.0,38.0,11,22,8,44,32,17,34,9,7
5028,my-MM,Burmese,ဧပြီလ နှစ်ဆယ့်သုံးရက် စနေ့နေ့လား,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,55.0,54.0,7.0,14.0,14.0,54.0,19,34,12,62,55,28,48,12,12
5034,my-MM,Burmese,ဒီ​နေ့ ဘာအပတ်လဲ,28,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,25.0,25.0,7.0,9.0,8.0,25.0,10,18,7,28,28,14,24,7,6
5035,my-MM,Burmese,ဇာတိမြို့ မိုးလေဝသက ဘယ်လိုလဲ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,50.0,46.0,7.0,13.0,14.0,46.0,18,29,12,54,47,23,42,13,10
5057,my-MM,Burmese,ဒီ အစီအစဥ် မှ ဂီတ ကိုဖွင့်ပါ,52,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,45.0,47.0,11.0,15.0,12.0,47.0,17,32,15,52,51,24,45,17,12
5060,my-MM,Burmese,ပြည်တွင်းသတင်း မှ သတင်းအသစ် ရှိရင် ငါ့ကို​ပြောပါ,91,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,77.0,76.0,13.0,16.0,13.0,76.0,27,45,16,91,63,34,74,14,12
5063,my-MM,Burmese,အရောင်ရဲ့သိပ်သည်းဆကိုပြောင်းပါ,60,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,3.0,13.0,52.0,50.0,3.0,13.0,13.0,50.0,15,28,11,60,41,22,43,13,11
5064,my-MM,Burmese,အရောင်နု မှ အရင့် သို့ အစားထိုးပါ,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,54.0,53.0,11.0,15.0,13.0,53.0,17,28,14,62,44,24,50,13,11
5069,my-MM,Burmese,ဝီမို ဖွင့်ပါ,25,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,22.0,23.0,5.0,8.0,8.0,23.0,9,14,8,25,26,11,19,10,4
5084,my-MM,Burmese,မနက်ခြောက်နာရီ အတွက်နှိုးစက်သတ်မှတ်လိုက်ပါ,83,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,68.0,63.0,5.0,13.0,15.0,63.0,21,40,12,83,57,31,63,14,11
5094,my-MM,Burmese,ဒီနေရာ ထဲမှာ မှောင်တယ်,42,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,37.0,36.0,7.0,9.0,9.0,36.0,10,25,8,42,37,18,33,8,6
5099,my-MM,Burmese,olly နှိုးစက် ကိုဖျက်ပေးပါ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,38.0,34.0,8.0,12.0,11.0,34.0,12,23,11,43,32,19,37,12,9
5100,my-MM,Burmese,စီရီက ​ယောဂ နှိုးစက် ကို ဖျက်လိုက်တယ်,68,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,59.0,53.0,11.0,18.0,14.0,53.0,20,38,17,68,55,27,57,16,12
5105,my-MM,Burmese,တင်တင် အသံ ချဲ့ပါ,32,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,27.0,28.0,7.0,10.0,8.0,28.0,10,18,9,32,30,14,27,9,6
5107,my-MM,Burmese,google သီချင်းစာရင်း ကို မွှေနှောက်ဖွင့် ပါ,71,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,59.0,60.0,10.0,15.0,15.0,60.0,19,36,19,71,58,28,61,17,13
5108,my-MM,Burmese,နောက် တစ်ပုဒ်ကို သံယောဇဉ် ဖွင့်ပါ,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,52.0,51.0,9.0,15.0,14.0,51.0,21,34,13,63,52,27,50,16,11
